"Date","StartTime","EndTime","ActivityID","FacilityID"
2017-10-22,"2:00 PM","2:50 PM",3,47
2017-10-28,"3:00 PM","3:50 PM",3,47
2017-10-29,"2:00 PM","2:50 PM",3,47
2017-11-04,"3:00 PM","3:50 PM",3,47
2017-11-05,"2:00 PM","2:50 PM",3,47
2017-11-11,"3:00 PM","3:50 PM",3,47
2017-11-12,"2:00 PM","2:50 PM",3,47
2017-11-18,"3:00 PM","3:50 PM",3,47
2017-11-19,"2:00 PM","2:50 PM",3,47
2017-11-25,"3:00 PM","3:50 PM",3,47
2017-11-26,"2:00 PM","2:50 PM",3,47
2017-12-02,"3:00 PM","3:50 PM",3,47
2017-12-03,"2:00 PM","2:50 PM",3,47
2017-12-09,"3:00 PM","3:50 PM",3,47
2017-12-10,"2:00 PM","2:50 PM",3,47
2017-12-16,"3:00 PM","3:50 PM",3,47
2017-12-17,"2:00 PM","2:50 PM",3,47
2017-10-10,"2:00 PM","2:50 PM",6,47
2017-10-10,"3:00 PM","3:50 PM",6,47
2017-10-11,"1:00 PM","1:50 PM",6,47
2017-10-12,"2:00 PM","2:50 PM",6,47
2017-10-12,"3:00 PM","3:50 PM",6,47
2017-10-16,"1:00 PM","1:50 PM",6,47
2017-10-17,"2:00 PM","2:50 PM",6,47
2017-10-17,"3:00 PM","3:50 PM",6,47
2017-10-18,"1:00 PM","1:50 PM",6,47
2017-10-19,"2:00 PM","2:50 PM",6,47
2017-10-19,"3:00 PM","3:50 PM",6,47
2017-10-23,"1:00 PM","1:50 PM",6,47
2017-10-24,"2:00 PM","2:50 PM",6,47
2017-10-24,"3:00 PM","3:50 PM",6,47
2017-10-25,"1:00 PM","1:50 PM",6,47
2017-10-26,"2:00 PM","2:50 PM",6,47
2017-10-26,"3:00 PM","3:50 PM",6,47
2017-10-30,"1:00 PM","1:50 PM",6,47
2017-10-31,"2:00 PM","2:50 PM",6,47
2017-10-31,"3:00 PM","3:50 PM",6,47
2017-11-01,"1:00 PM","1:50 PM",6,47
2017-11-02,"2:00 PM","2:50 PM",6,47
2017-11-02,"3:00 PM","3:50 PM",6,47
2017-11-06,"1:00 PM","1:50 PM",6,47
2017-11-07,"2:00 PM","2:50 PM",6,47
2017-11-07,"3:00 PM","3:50 PM",6,47
2017-11-08,"1:00 PM","1:50 PM",6,47
2017-11-09,"2:00 PM","2:50 PM",6,47
2017-11-09,"3:00 PM","3:50 PM",6,47
2017-11-13,"1:00 PM","1:50 PM",6,47
2017-11-14,"2:00 PM","2:50 PM",6,47
2017-11-14,"3:00 PM","3:50 PM",6,47
2017-11-15,"1:00 PM","1:50 PM",6,47
2017-11-16,"2:00 PM","2:50 PM",6,47
2017-11-16,"3:00 PM","3:50 PM",6,47
2017-11-20,"1:00 PM","1:50 PM",6,47
2017-11-21,"2:00 PM","2:50 PM",6,47
2017-11-21,"3:00 PM","3:50 PM",6,47
2017-11-22,"1:00 PM","1:50 PM",6,47
2017-11-23,"2:00 PM","2:50 PM",6,47
2017-11-23,"3:00 PM","3:50 PM",6,47
2017-11-27,"1:00 PM","1:50 PM",6,47
2017-11-28,"2:00 PM","2:50 PM",6,47
2017-11-28,"3:00 PM","3:50 PM",6,47
2017-11-29,"1:00 PM","1:50 PM",6,47
2017-11-30,"2:00 PM","2:50 PM",6,47
2017-11-30,"3:00 PM","3:50 PM",6,47
2017-12-04,"1:00 PM","1:50 PM",6,47
2017-12-05,"2:00 PM","2:50 PM",6,47
2017-12-05,"3:00 PM","3:50 PM",6,47
2017-12-06,"1:00 PM","1:50 PM",6,47
2017-12-07,"2:00 PM","2:50 PM",6,47
2017-12-07,"3:00 PM","3:50 PM",6,47
2017-12-11,"1:00 PM","1:50 PM",6,47
2017-12-12,"2:00 PM","2:50 PM",6,47
2017-12-12,"3:00 PM","3:50 PM",6,47
2017-12-13,"1:00 PM","1:50 PM",6,47
2017-12-14,"2:00 PM","2:50 PM",6,47
2017-12-14,"3:00 PM","3:50 PM",6,47
2017-12-18,"1:00 PM","1:50 PM",6,47
2017-12-19,"2:00 PM","2:50 PM",6,47
2017-12-19,"3:00 PM","3:50 PM",6,47
2017-12-20,"1:00 PM","1:50 PM",6,47
2017-12-21,"2:00 PM","2:50 PM",6,47
2017-12-21,"3:00 PM","3:50 PM",6,47
2017-10-08,"3:00 PM","3:50 PM",4,47
2017-10-10,"4:00 PM","4:50 PM",4,47
2017-10-12,"4:00 PM","4:50 PM",4,47
2017-10-15,"3:00 PM","3:50 PM",4,47
2017-10-17,"4:00 PM","4:50 PM",4,47
2017-10-19,"4:00 PM","4:50 PM",4,47
2017-10-22,"3:00 PM","3:50 PM",4,47
2017-10-24,"4:00 PM","4:50 PM",4,47
2017-10-26,"4:00 PM","4:50 PM",4,47
2017-10-29,"3:00 PM","3:50 PM",4,47
2017-10-31,"4:00 PM","4:50 PM",4,47
2017-11-02,"4:00 PM","4:50 PM",4,47
2017-11-05,"3:00 PM","3:50 PM",4,47
2017-11-07,"4:00 PM","4:50 PM",4,47
2017-11-09,"4:00 PM","4:50 PM",4,47
2017-11-12,"3:00 PM","3:50 PM",4,47
2017-11-14,"4:00 PM","4:50 PM",4,47
2017-11-16,"4:00 PM","4:50 PM",4,47
2017-11-19,"3:00 PM","3:50 PM",4,47
2017-11-21,"4:00 PM","4:50 PM",4,47
2017-11-23,"4:00 PM","4:50 PM",4,47
2017-11-26,"3:00 PM","3:50 PM",4,47
2017-11-28,"4:00 PM","4:50 PM",4,47
2017-11-30,"4:00 PM","4:50 PM",4,47
2017-12-03,"3:00 PM","3:50 PM",4,47
2017-12-05,"4:00 PM","4:50 PM",4,47
2017-12-07,"4:00 PM","4:50 PM",4,47
2017-12-10,"3:00 PM","3:50 PM",4,47
2017-12-12,"4:00 PM","4:50 PM",4,47
2017-12-14,"4:00 PM","4:50 PM",4,47
2017-12-17,"3:00 PM","3:50 PM",4,47
2017-12-19,"4:00 PM","4:50 PM",4,47
2017-12-21,"4:00 PM","4:50 PM",4,47
2017-10-10,"4:30 PM","5:30 PM",6,48
2017-10-17,"4:30 PM","5:30 PM",6,48
2017-10-24,"4:30 PM","5:30 PM",6,48
2017-10-31,"4:30 PM","5:30 PM",6,48
2017-11-07,"4:30 PM","5:30 PM",6,48
2017-11-14,"4:30 PM","5:30 PM",6,48
2017-11-21,"4:30 PM","5:30 PM",6,48
2017-11-28,"4:30 PM","5:30 PM",6,48
2017-12-05,"4:30 PM","5:30 PM",6,48
2017-12-12,"4:30 PM","5:30 PM",6,48
2017-12-19,"4:30 PM","5:30 PM",6,48
2018-01-02,"4:30 PM","5:30 PM",6,48
2017-10-06,"10:00 AM","10:50 AM",4,48
2017-10-07,"4:30 PM","5:20 PM",4,48
2017-10-08,"1:00 PM","2:20 PM",4,48
2017-10-10,"3:00 PM","4:20 PM",4,48
2017-10-12,"3:30 PM","4:20 PM",4,48
2017-10-13,"10:00 AM","10:50 AM",4,48
2017-10-14,"4:30 PM","5:20 PM",4,48
2017-10-15,"1:00 PM","2:20 PM",4,48
2017-10-17,"3:00 PM","4:20 PM",4,48
2017-10-19,"3:30 PM","4:20 PM",4,48
2017-10-20,"10:00 AM","10:50 AM",4,48
2017-10-21,"4:30 PM","5:20 PM",4,48
2017-10-22,"1:00 PM","2:20 PM",4,48
2017-10-24,"3:00 PM","4:20 PM",4,48
2017-10-26,"3:30 PM","4:20 PM",4,48
2017-10-27,"10:00 AM","10:50 AM",4,48
2017-10-28,"4:30 PM","5:20 PM",4,48
2017-10-29,"1:00 PM","2:20 PM",4,48
2017-10-31,"3:00 PM","4:20 PM",4,48
2017-11-02,"3:30 PM","4:20 PM",4,48
2017-11-03,"10:00 AM","10:50 AM",4,48
2017-11-04,"4:30 PM","5:20 PM",4,48
2017-11-05,"1:00 PM","2:20 PM",4,48
2017-11-07,"3:00 PM","4:20 PM",4,48
2017-11-09,"3:30 PM","4:20 PM",4,48
2017-11-14,"3:00 PM","4:20 PM",4,48
2017-11-16,"3:30 PM","4:20 PM",4,48
2017-11-17,"10:00 AM","10:50 AM",4,48
2017-11-18,"4:30 PM","5:20 PM",4,48
2017-11-19,"1:00 PM","2:20 PM",4,48
2017-11-21,"3:00 PM","4:20 PM",4,48
2017-11-23,"3:30 PM","4:20 PM",4,48
2017-11-24,"10:00 AM","10:50 AM",4,48
2017-11-25,"4:30 PM","5:20 PM",4,48
2017-11-26,"1:00 PM","2:20 PM",4,48
2017-11-28,"3:00 PM","4:20 PM",4,48
2017-11-30,"3:30 PM","4:20 PM",4,48
2017-12-01,"10:00 AM","10:50 AM",4,48
2017-12-02,"4:30 PM","5:20 PM",4,48
2017-12-03,"1:00 PM","2:20 PM",4,48
2017-12-05,"3:00 PM","4:20 PM",4,48
2017-12-07,"3:30 PM","4:20 PM",4,48
2017-12-08,"10:00 AM","10:50 AM",4,48
2017-12-09,"4:30 PM","5:20 PM",4,48
2017-12-10,"1:00 PM","2:20 PM",4,48
2017-12-12,"3:00 PM","4:20 PM",4,48
2017-12-14,"3:30 PM","4:20 PM",4,48
2017-12-15,"10:00 AM","10:50 AM",4,48
2017-12-16,"4:30 PM","5:20 PM",4,48
2017-12-17,"1:00 PM","2:20 PM",4,48
2017-12-19,"3:00 PM","4:20 PM",4,48
2017-12-21,"3:30 PM","4:20 PM",4,48
2017-12-22,"10:00 AM","10:50 AM",4,48
2017-12-23,"4:30 PM","5:20 PM",4,48
2017-12-30,"4:30 PM","5:20 PM",4,48
2018-01-02,"3:00 PM","4:20 PM",4,48
2017-10-06,"3:30 PM","4:30 PM",9,48
2017-10-13,"3:30 PM","4:30 PM",9,48
2017-10-20,"3:30 PM","4:30 PM",9,48
2017-10-27,"3:30 PM","4:30 PM",9,48
2017-11-03,"3:30 PM","4:30 PM",9,48
2017-11-17,"3:30 PM","4:30 PM",9,48
2017-11-24,"3:30 PM","4:30 PM",9,48
2017-12-01,"3:30 PM","4:30 PM",9,48
2017-12-08,"3:30 PM","4:30 PM",9,48
2017-12-15,"3:30 PM","4:30 PM",9,48
2017-12-22,"3:30 PM","4:30 PM",9,48
2017-10-11,"9:00 PM","9:50 PM",2,49
2017-10-18,"9:00 PM","9:50 PM",2,49
2017-10-25,"9:00 PM","9:50 PM",2,49
2017-11-01,"9:00 PM","9:50 PM",2,49
2017-11-08,"9:00 PM","9:50 PM",2,49
2017-11-15,"9:00 PM","9:50 PM",2,49
2017-11-22,"9:00 PM","9:50 PM",2,49
2017-11-29,"9:00 PM","9:50 PM",2,49
2017-12-06,"9:00 PM","9:50 PM",2,49
2017-12-13,"9:00 PM","9:50 PM",2,49
2017-12-20,"9:00 PM","9:50 PM",2,49
2017-12-27,"9:00 PM","9:50 PM",2,49
2018-01-03,"9:00 PM","9:50 PM",2,49
2017-10-07,"2:00 PM","2:50 PM",3,49
2017-10-14,"2:00 PM","2:50 PM",3,49
2017-10-21,"2:00 PM","2:50 PM",3,49
2017-10-28,"2:00 PM","2:50 PM",3,49
2017-11-04,"2:00 PM","2:50 PM",3,49
2017-11-11,"2:00 PM","2:50 PM",3,49
2017-11-18,"2:00 PM","2:50 PM",3,49
2017-11-25,"2:00 PM","2:50 PM",3,49
2017-12-02,"2:00 PM","2:50 PM",3,49
2017-12-09,"2:00 PM","2:50 PM",3,49
2017-12-16,"2:00 PM","2:50 PM",3,49
2017-12-23,"2:00 PM","2:50 PM",3,49
2017-12-30,"2:00 PM","2:50 PM",3,49
2017-10-11,"8:00 PM","8:50 PM",11,49
2017-10-18,"8:00 PM","8:50 PM",11,49
2017-10-25,"8:00 PM","8:50 PM",11,49
2017-11-01,"8:00 PM","8:50 PM",11,49
2017-11-08,"8:00 PM","8:50 PM",11,49
2017-11-15,"8:00 PM","8:50 PM",11,49
2017-11-22,"8:00 PM","8:50 PM",11,49
2017-11-29,"8:00 PM","8:50 PM",11,49
2017-12-06,"8:00 PM","8:50 PM",11,49
2017-12-13,"8:00 PM","8:50 PM",11,49
2017-12-20,"8:00 PM","8:50 PM",11,49
2017-12-27,"8:00 PM","8:50 PM",11,49
2018-01-03,"8:00 PM","8:50 PM",11,49
2017-10-12,"11:00 AM","11:50 AM",7,49
2017-10-19,"11:00 AM","11:50 AM",7,49
2017-10-26,"11:00 AM","11:50 AM",7,49
2017-11-02,"11:00 AM","11:50 AM",7,49
2017-11-09,"11:00 AM","11:50 AM",7,49
2017-11-16,"11:00 AM","11:50 AM",7,49
2017-11-23,"11:00 AM","11:50 AM",7,49
2017-11-30,"11:00 AM","11:50 AM",7,49
2017-12-07,"11:00 AM","11:50 AM",7,49
2017-12-14,"11:00 AM","11:50 AM",7,49
2017-12-21,"11:00 AM","11:50 AM",7,49
2017-12-28,"11:00 AM","11:50 AM",7,49
2017-10-07,"3:00 PM","3:50 PM",4,49
2017-10-08,"1:00 PM","1:50 PM",4,49
2017-10-12,"10:00 AM","10:50 AM",4,49
2017-10-14,"3:00 PM","3:50 PM",4,49
2017-10-15,"1:00 PM","1:50 PM",4,49
2017-10-19,"10:00 AM","10:50 AM",4,49
2017-10-21,"3:00 PM","3:50 PM",4,49
2017-10-22,"1:00 PM","1:50 PM",4,49
2017-10-26,"10:00 AM","10:50 AM",4,49
2017-10-28,"3:00 PM","3:50 PM",4,49
2017-10-29,"1:00 PM","1:50 PM",4,49
2017-11-02,"10:00 AM","10:50 AM",4,49
2017-11-04,"3:00 PM","3:50 PM",4,49
2017-11-05,"1:00 PM","1:50 PM",4,49
2017-11-09,"10:00 AM","10:50 AM",4,49
2017-11-11,"3:00 PM","3:50 PM",4,49
2017-11-12,"1:00 PM","1:50 PM",4,49
2017-11-16,"10:00 AM","10:50 AM",4,49
2017-11-18,"3:00 PM","3:50 PM",4,49
2017-11-19,"1:00 PM","1:50 PM",4,49
2017-11-23,"10:00 AM","10:50 AM",4,49
2017-11-25,"3:00 PM","3:50 PM",4,49
2017-11-26,"1:00 PM","1:50 PM",4,49
2017-11-30,"10:00 AM","10:50 AM",4,49
2017-12-02,"3:00 PM","3:50 PM",4,49
2017-12-03,"1:00 PM","1:50 PM",4,49
2017-12-07,"10:00 AM","10:50 AM",4,49
2017-12-09,"3:00 PM","3:50 PM",4,49
2017-12-10,"1:00 PM","1:50 PM",4,49
2017-12-14,"10:00 AM","10:50 AM",4,49
2017-12-16,"3:00 PM","3:50 PM",4,49
2017-12-17,"1:00 PM","1:50 PM",4,49
2017-12-21,"10:00 AM","10:50 AM",4,49
2017-12-23,"3:00 PM","3:50 PM",4,49
2017-12-28,"10:00 AM","10:50 AM",4,49
2017-12-30,"3:00 PM","3:50 PM",4,49
2017-10-11,"4:00 PM","4:50 PM",9,49
2017-10-18,"4:00 PM","4:50 PM",9,49
2017-10-25,"4:00 PM","4:50 PM",9,49
2017-11-01,"4:00 PM","4:50 PM",9,49
2017-11-08,"4:00 PM","4:50 PM",9,49
2017-11-15,"4:00 PM","4:50 PM",9,49
2017-11-22,"4:00 PM","4:50 PM",9,49
2017-11-29,"4:00 PM","4:50 PM",9,49
2017-12-06,"4:00 PM","4:50 PM",9,49
2017-12-13,"4:00 PM","4:50 PM",9,49
2017-12-20,"4:00 PM","4:50 PM",9,49
2017-12-27,"4:00 PM","4:50 PM",9,49
2018-01-03,"4:00 PM","4:50 PM",9,49
2017-10-08,"12:00 PM","12:50 PM",12,49
2017-10-15,"12:00 PM","12:50 PM",12,49
2017-10-22,"12:00 PM","12:50 PM",12,49
2017-10-29,"12:00 PM","12:50 PM",12,49
2017-11-05,"12:00 PM","12:50 PM",12,49
2017-11-12,"12:00 PM","12:50 PM",12,49
2017-11-19,"12:00 PM","12:50 PM",12,49
2017-11-26,"12:00 PM","12:50 PM",12,49
2017-12-03,"12:00 PM","12:50 PM",12,49
2017-12-10,"12:00 PM","12:50 PM",12,49
2017-12-17,"12:00 PM","12:50 PM",12,49
2017-10-06,"1:00 PM","2:20 PM",6,50
2017-10-10,"3:00 PM","4:20 PM",6,50
2017-10-13,"1:00 PM","2:20 PM",6,50
2017-10-17,"3:00 PM","4:20 PM",6,50
2017-10-20,"1:00 PM","2:20 PM",6,50
2017-10-24,"3:00 PM","4:20 PM",6,50
2017-10-27,"1:00 PM","2:20 PM",6,50
2017-10-31,"3:00 PM","4:20 PM",6,50
2017-11-03,"1:00 PM","2:20 PM",6,50
2017-11-07,"3:00 PM","4:20 PM",6,50
2017-11-10,"1:00 PM","2:20 PM",6,50
2017-11-14,"3:00 PM","4:20 PM",6,50
2017-11-17,"1:00 PM","2:20 PM",6,50
2017-11-21,"3:00 PM","4:20 PM",6,50
2017-11-24,"1:00 PM","2:20 PM",6,50
2017-11-28,"3:00 PM","4:20 PM",6,50
2017-12-01,"1:00 PM","2:20 PM",6,50
2017-12-05,"3:00 PM","4:20 PM",6,50
2017-12-08,"1:00 PM","2:20 PM",6,50
2017-12-12,"3:00 PM","4:20 PM",6,50
2017-12-15,"1:00 PM","2:20 PM",6,50
2017-12-19,"3:00 PM","4:20 PM",6,50
2017-12-22,"1:00 PM","2:20 PM",6,50
2017-12-29,"1:00 PM","2:20 PM",6,50
2018-01-02,"3:00 PM","4:20 PM",6,50
2017-10-06,"10:30 AM","11:20 AM",8,50
2017-10-10,"10:30 AM","11:20 AM",8,50
2017-10-13,"10:30 AM","11:20 AM",8,50
2017-10-17,"10:30 AM","11:20 AM",8,50
2017-10-20,"10:30 AM","11:20 AM",8,50
2017-10-24,"10:30 AM","11:20 AM",8,50
2017-10-27,"10:30 AM","11:20 AM",8,50
2017-10-31,"10:30 AM","11:20 AM",8,50
2017-11-03,"10:30 AM","11:20 AM",8,50
2017-11-07,"10:30 AM","11:20 AM",8,50
2017-11-10,"10:30 AM","11:20 AM",8,50
2017-11-14,"10:30 AM","11:20 AM",8,50
2017-11-17,"10:30 AM","11:20 AM",8,50
2017-11-21,"10:30 AM","11:20 AM",8,50
2017-11-24,"10:30 AM","11:20 AM",8,50
2017-11-28,"10:30 AM","11:20 AM",8,50
2017-12-01,"10:30 AM","11:20 AM",8,50
2017-12-05,"10:30 AM","11:20 AM",8,50
2017-12-08,"10:30 AM","11:20 AM",8,50
2017-12-12,"10:30 AM","11:20 AM",8,50
2017-12-15,"10:30 AM","11:20 AM",8,50
2017-12-19,"10:30 AM","11:20 AM",8,50
2017-12-22,"10:30 AM","11:20 AM",8,50
2017-12-29,"10:30 AM","11:20 AM",8,50
2018-01-02,"10:30 AM","11:20 AM",8,50
2017-10-06,"11:30 AM","12:50 PM",4,50
2017-10-06,"7:00 PM","8:20 PM",4,50
2017-10-08,"3:00 PM","3:50 PM",4,50
2017-10-10,"11:30 AM","12:50 PM",4,50
2017-10-13,"11:30 AM","12:50 PM",4,50
2017-10-13,"7:00 PM","8:20 PM",4,50
2017-10-15,"3:00 PM","3:50 PM",4,50
2017-10-17,"11:30 AM","12:50 PM",4,50
2017-10-20,"11:30 AM","12:50 PM",4,50
2017-10-20,"7:00 PM","8:20 PM",4,50
2017-10-22,"3:00 PM","3:50 PM",4,50
2017-10-24,"11:30 AM","12:50 PM",4,50
2017-10-27,"11:30 AM","12:50 PM",4,50
2017-10-27,"7:00 PM","8:20 PM",4,50
2017-10-29,"3:00 PM","3:50 PM",4,50
2017-10-31,"11:30 AM","12:50 PM",4,50
2017-11-03,"11:30 AM","12:50 PM",4,50
2017-11-03,"7:00 PM","8:20 PM",4,50
2017-11-05,"3:00 PM","3:50 PM",4,50
2017-11-07,"11:30 AM","12:50 PM",4,50
2017-11-10,"11:30 AM","12:50 PM",4,50
2017-11-10,"7:00 PM","8:20 PM",4,50
2017-11-12,"3:00 PM","3:50 PM",4,50
2017-11-14,"11:30 AM","12:50 PM",4,50
2017-11-17,"11:30 AM","12:50 PM",4,50
2017-11-17,"7:00 PM","8:20 PM",4,50
2017-11-19,"3:00 PM","3:50 PM",4,50
2017-11-21,"11:30 AM","12:50 PM",4,50
2017-11-24,"11:30 AM","12:50 PM",4,50
2017-11-24,"7:00 PM","8:20 PM",4,50
2017-11-26,"3:00 PM","3:50 PM",4,50
2017-11-28,"11:30 AM","12:50 PM",4,50
2017-12-01,"11:30 AM","12:50 PM",4,50
2017-12-01,"7:00 PM","8:20 PM",4,50
2017-12-03,"3:00 PM","3:50 PM",4,50
2017-12-05,"11:30 AM","12:50 PM",4,50
2017-12-08,"11:30 AM","12:50 PM",4,50
2017-12-08,"7:00 PM","8:20 PM",4,50
2017-12-10,"3:00 PM","3:50 PM",4,50
2017-12-12,"11:30 AM","12:50 PM",4,50
2017-12-15,"11:30 AM","12:50 PM",4,50
2017-12-15,"7:00 PM","8:20 PM",4,50
2017-12-17,"3:00 PM","3:50 PM",4,50
2017-12-19,"11:30 AM","12:50 PM",4,50
2017-12-22,"11:30 AM","12:50 PM",4,50
2017-12-22,"7:00 PM","8:20 PM",4,50
2017-12-29,"11:30 AM","12:50 PM",4,50
2017-12-29,"7:00 PM","8:20 PM",4,50
2018-01-02,"11:30 AM","12:50 PM",4,50
2017-10-06,"7:00 PM","8:20 PM",4,51
2017-10-07,"1:30 PM","3:20 PM",4,51
2017-10-08,"1:30 PM","3:20 PM",4,51
2017-10-10,"9:30 AM","11:00 AM",4,51
2017-10-11,"12:00 PM","12:50 PM",4,51
2017-10-13,"7:00 PM","8:20 PM",4,51
2017-10-14,"1:30 PM","3:20 PM",4,51
2017-10-15,"1:30 PM","3:20 PM",4,51
2017-10-17,"9:30 AM","11:00 AM",4,51
2017-10-18,"12:00 PM","12:50 PM",4,51
2017-10-20,"7:00 PM","8:20 PM",4,51
2017-10-21,"1:30 PM","3:20 PM",4,51
2017-10-22,"1:30 PM","3:20 PM",4,51
2017-10-24,"9:30 AM","11:00 AM",4,51
2017-10-25,"12:00 PM","12:50 PM",4,51
2017-10-27,"7:00 PM","8:20 PM",4,51
2017-10-28,"1:30 PM","3:20 PM",4,51
2017-10-29,"1:30 PM","3:20 PM",4,51
2017-10-31,"9:30 AM","11:00 AM",4,51
2017-11-01,"12:00 PM","12:50 PM",4,51
2017-11-03,"7:00 PM","8:20 PM",4,51
2017-11-04,"1:30 PM","3:20 PM",4,51
2017-11-05,"1:30 PM","3:20 PM",4,51
2017-11-07,"9:30 AM","11:00 AM",4,51
2017-11-08,"12:00 PM","12:50 PM",4,51
2017-11-10,"7:00 PM","8:20 PM",4,51
2017-11-11,"1:30 PM","3:20 PM",4,51
2017-11-12,"1:30 PM","3:20 PM",4,51
2017-11-14,"9:30 AM","11:00 AM",4,51
2017-11-15,"12:00 PM","12:50 PM",4,51
2017-11-21,"9:30 AM","11:00 AM",4,51
2017-11-22,"12:00 PM","12:50 PM",4,51
2017-11-24,"7:00 PM","8:20 PM",4,51
2017-11-25,"1:30 PM","3:20 PM",4,51
2017-11-26,"1:30 PM","3:20 PM",4,51
2017-11-28,"9:30 AM","11:00 AM",4,51
2017-11-29,"12:00 PM","12:50 PM",4,51
2017-12-01,"7:00 PM","8:20 PM",4,51
2017-12-02,"1:30 PM","3:20 PM",4,51
2017-12-03,"1:30 PM","3:20 PM",4,51
2017-12-05,"9:30 AM","11:00 AM",4,51
2017-12-06,"12:00 PM","12:50 PM",4,51
2017-12-09,"1:30 PM","3:20 PM",4,51
2017-12-12,"9:30 AM","11:00 AM",4,51
2017-12-13,"12:00 PM","12:50 PM",4,51
2017-12-15,"7:00 PM","8:20 PM",4,51
2017-12-16,"1:30 PM","3:20 PM",4,51
2017-12-17,"1:30 PM","3:20 PM",4,51
2017-12-19,"9:30 AM","11:00 AM",4,51
2017-12-20,"12:00 PM","12:50 PM",4,51
2017-12-22,"7:00 PM","8:20 PM",4,51
2017-12-27,"12:00 PM","12:50 PM",4,51
2017-12-29,"7:00 PM","8:20 PM",4,51
2018-01-03,"12:00 PM","12:50 PM",4,51
